gis_x;gis_y;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;color;bateria_linea;numero_plazas
444559.6300000000;4476136.9800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;20;077214010 Verde;Línea;1
444517.7200000000;4476138.9800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;23;077214010 Verde;Línea;2
444590.1700000000;4476144.2600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;24;077214010 Verde;Línea;11
444564.6600000000;4476146.9500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;29;077214010 Verde;Línea;15
444632.7800000000;4476151.6400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;32;077214010 Verde;Línea;2
444624.4400000000;4476157.1500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;39;077214010 Verde;Línea;5
444434.3300000000;4476117.8500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;4;077214010 Verde;Línea;5
444673.7100000000;4476165.2500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;45;077214010 Verde;Línea;7
444724.0700000000;4476174.4000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;49;077214010 Verde;Línea;5
444765.9300000000;4476182.1000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;51;077214010 Verde;Línea;2
444785.9100000000;4476185.6700000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;55;077214010 Verde;Línea;4
444825.4200000000;4476192.7800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;57;077214010 Verde;Línea;4
444460.6600000000;4476122.2800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;6;077214010 Verde;Línea;3
444869.4500000000;4476200.9400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;61;077214010 Verde;Línea;10
444953.5000000000;4476221.5200000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;64;077214010 Verde;Línea;4
444913.9600000000;4476209.1800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;65;077214010 Verde;Línea;5
444434.6100000000;4476124.6900000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;7;077214010 Verde;Línea;7
445074.7500000000;4476295.7100000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;73;077214010 Verde;Línea;4
445034.8800000000;4476271.5400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;74;077214010 Verde;Línea;3
445089.9600000000;4476305.1300000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;75;077214010 Verde;Línea;2
444491.5600000000;4476127.6800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;8;077214010 Verde;Línea;3
445138.1100000000;4476320.8800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;81;077214010 Verde;Línea;1
445103.4100000000;4476313.4100000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;82;077214010 Verde;Línea;1
445148.2900000000;4476326.6600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;83;077214010 Verde;Línea;1
445149.6000000000;4476319.2300000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;84;077214010 Verde;Línea;5
445167.3100000000;4476330.3800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;86;077214010 Verde;Línea;1
445172.7400000000;4476342.1600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;89;077214010 Verde;Línea;9
445181.0100000000;4476339.0000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;90;077214010 Verde;Línea;2
445193.4800000000;4476346.8700000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;92;077214010 Verde;Línea;1
445224.8600000000;4476375.2500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;95;077214010 Verde;Línea;5
445238.1600000000;4476374.9800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;97;077214010 Verde;Línea;10
445244.1000000000;4476387.6200000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;99;077214010 Verde;Línea;1
444977.3800000000;4476235.9500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;S/N;077214010 Verde;Línea;5
445017.4200000000;4476260.5600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SAMBARA, CALLE, DE;S/N;077214010 Verde;Línea;4
444424.4900000000;4476000.8100000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;15;077214010 Verde;Línea;6
444421.3800000000;4475993.3100000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;18;077214010 Verde;Línea;4
444513.6100000000;4476016.3400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;23;077214010 Verde;Línea;5
444508.8300000000;4476008.4000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;23;077214010 Verde;Línea;3
444465.6700000000;4476007.8800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;24;077214010 Verde;Línea;9
444461.8300000000;4476000.2000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;24;077214010 Verde;Línea;11
444550.5800000000;4476015.5300000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;34;077214010 Verde;Línea;12
444582.0700000000;4476028.3300000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;35;077214010 Verde;Línea;14
444608.1000000000;4476022.3600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;38;077214010 Verde;Línea;3
444595.9600000000;4476023.4400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;38;077214010 Verde;Línea;2
444618.5700000000;4476027.4200000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;40;077214010 Verde;Línea;1
444631.9900000000;4476036.9500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;41;077214010 Verde;Línea;4
444627.6600000000;4476028.9700000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;42;077214010 Verde;Línea;1
444636.2400000000;4476030.5000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;44;077214010 Verde;Línea;1
444643.6200000000;4476031.7400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;46;077214010 Verde;Línea;1
444652.9200000000;4476040.4800000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;47;077214010 Verde;Línea;2
444654.5300000000;4476033.6400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;48;077214010 Verde;Línea;1
444681.0000000000;4476038.2000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;50;077214010 Verde;Línea;2
444693.7000000000;4476040.3300000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;50;077214010 Verde;Línea;2
444712.2000000000;4476043.5000000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;52;077214010 Verde;Línea;4
444709.6600000000;4476050.6600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;53;077214010 Verde;Línea;15
444775.8200000000;4476054.7200000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;56;077214010 Verde;Línea;11
444740.9200000000;4476048.5500000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;57;077214010 Verde;Línea;1
444783.7400000000;4476063.5700000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;61;077214010 Verde;Línea;15
444814.7800000000;4476061.5400000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;65;077214010 Verde;Línea;2
444874.3200000000;4476072.2600000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;72;077214010 Verde;Línea;13
444930.0000000000;4476082.0900000000;15;CIUDAD LINEAL;153;3;QUINTANA;SIENA, CALLE, DE;76;077214010 Verde;Línea;8
444481.3100000000;4476186.4500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;12;077214010 Verde;Línea;1
445094.0700000000;4476375.1500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;13;077214010 Verde;Línea;5
445115.3300000000;4476388.7700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;17;077214010 Verde;Línea;2
444534.1300000000;4476195.9300000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;18;077214010 Verde;Línea;18
445127.5200000000;4476396.5400000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;19;077214010 Verde;Línea;1
445149.1300000000;4476410.3800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;25;077214010 Verde;Línea;5
444596.4500000000;4476207.3100000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;26;077214010 Verde;Línea;1
444609.9600000000;4476209.7800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;28;077214010 Verde;Línea;3
444650.6300000000;4476225.7500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;32;043000255 Azul;Línea;2
444656.2900000000;4476218.3000000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;32;077214010 Verde;Línea;1
445199.0900000000;4476442.1100000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;33;077214010 Verde;Línea;10
444674.7100000000;4476221.7200000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;36;077214010 Verde;Línea;2
444707.1700000000;4476235.8800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;38;043000255 Azul;Línea;20
444726.7100000000;4476228.5500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;42;077214010 Verde;Línea;2
444769.4600000000;4476238.8400000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;46;077214010 Verde;Línea;9
444778.7900000000;4476248.9400000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;48;043000255 Azul;Línea;8
444844.5500000000;4476252.5500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;54;077214010 Verde;Línea;16
444879.4600000000;4476266.9700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;56;043000255 Azul;Línea;31
444907.0800000000;4476263.7700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;60;077214010 Verde;Línea;5
445023.1600000000;4476330.4500000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;70;077214010 Verde;Línea;21
445028.8800000000;4476313.3700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;70;077214010 Verde;Línea;2
445039.0000000000;4476296.8400000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;70;077214010 Verde;Línea;5
444442.3700000000;4476180.6800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;8;077214010 Verde;Línea;6
444947.2900000000;4476276.7700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DE LLUC, CALLE, DE LA;S/N;077214010 Verde;Línea;6
445188.9400000000;4476175.2700000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;10;077214010 Verde;Batería;9
445189.0300000000;4476183.0800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;10;077214010 Verde;Batería;4
445207.4900000000;4476175.9600000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;10;077214010 Verde;Batería;3
445191.4900000000;4476193.1100000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;3;077214010 Verde;Batería;4
445209.1600000000;4476186.4600000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;3;077214010 Verde;Batería;4
445165.3100000000;4476170.7900000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;7;077214010 Verde;Batería;2
445187.9200000000;4476203.6900000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL CANTO, CALLE, DE LA;7;077214010 Verde;Línea;10
445017.4100000000;4476226.5600000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;12;077214010 Verde;Línea;7
444977.4900000000;4476275.5100000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;17;077214010 Verde;Línea;6
444985.9500000000;4476277.1300000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;18;077214010 Verde;Línea;6
445065.1100000000;4476134.9800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;3;077214010 Verde;Línea;9
445086.0800000000;4476097.5400000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;4;077214010 Verde;Línea;3
445093.4500000000;4476104.8900000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;4;077214010 Verde;Línea;4
445074.8800000000;4476134.9600000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;6;077214010 Verde;Línea;6
445055.5900000000;4476165.8200000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;8;077214010 Verde;Línea;2
445011.0000000000;4476221.4800000000;15;CIUDAD LINEAL;153;3;QUINTANA;VIRGEN DEL SAGRARIO, CALLE, DE LA;9;077214010 Verde;Línea;7
444347.6700000000;4475922.8300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALA, CALLE, DE;271;043000255 Azul;Línea;1
444367.1700000000;4475928.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALA, CALLE, DE;275;043000255 Azul;Línea;3
444376.6800000000;4476086.2300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;13;077214010 Verde;Línea;1
444373.8500000000;4476102.3100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;13 B;077214010 Verde;Línea;3
444370.6100000000;4476120.6500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;15;077214010 Verde;Línea;1
444367.1600000000;4476140.0200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;15;077214010 Verde;Línea;1
444393.0300000000;4475979.9900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;3;077214010 Verde;Línea;1
444388.9100000000;4476017.6500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;5;077214010 Verde;Línea;3
444384.5300000000;4476030.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;7;077214010 Verde;Línea;2
444379.9200000000;4476068.7100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ALCALDE LOPEZ CASERO, CALLE, DEL;9;077214010 Verde;Línea;4
444457.0600000000;4476436.4100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ANTONIO CANTALEJO, CALLE, DE;11;077214010 Verde;Línea;7
444328.8800000000;4475923.2600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;CAPOTE, CALLEJON, DEL;S/N;043000255 Azul;Línea;2
444336.9100000000;4475920.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;CAPOTE, CALLEJON, DEL;S/N;043000255 Azul;Línea;1
444324.5600000000;4475976.3100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;CAPOTE, CALLEJON, DEL;S/N;077214010 Verde;Línea;18
444078.9600000000;4476262.8200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;1;077214010 Verde;Línea;1
444137.2100000000;4476229.0300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;10;077214010 Verde;Batería;1
444237.5000000000;4476213.7100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;16;077214010 Verde;Línea;3
444246.3500000000;4476232.2400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;17;077214010 Verde;Línea;11
444254.8400000000;4476212.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;18;077214010 Verde;Línea;4
444083.0800000000;4476238.2300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;2;077214010 Verde;Batería;6
444287.2700000000;4476225.2900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;21;077214010 Verde;Línea;3
444301.9900000000;4476222.6300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;23;077214010 Verde;Línea;1
444287.3800000000;4476207.2400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;24;077214010 Verde;Línea;6
444102.5400000000;4476260.2100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;3;077214010 Verde;Batería;15
444112.9600000000;4476235.3500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;6;077214010 Verde;Batería;15
444042.6600000000;4476248.7000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;S/N;077214010 Verde;Línea;8
444047.4300000000;4476268.3100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;DONOSTIARRA, AVENIDA;S/N;077214010 Verde;Línea;9
444291.6600000000;4476006.7500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;1;077214010 Verde;Línea;9
444349.2700000000;4476041.6700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;10;077214010 Verde;Línea;12
444349.4600000000;4476048.6300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;13;077214010 Verde;Línea;11
444298.6100000000;4476007.6800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;2;077214010 Verde;Línea;9
444305.6800000000;4476041.1900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;3;077214010 Verde;Línea;4
444304.8100000000;4476033.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;ELFO, CALLE, DEL;4;077214010 Verde;Línea;3
445093.2400000000;4476678.4000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;HERMANOS DE PABLO, CALLE, DE LOS;47;077214010 Verde;Línea;5
445118.7100000000;4476637.6900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;HERMANOS DE PABLO, CALLE, DE LOS;48;077214010 Verde;Línea;12
444723.2400000000;4476309.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;1;077214010 Verde;Línea;35
444933.9200000000;4476441.0400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;2;043000255 Azul;Línea;13
445142.0800000000;4476571.2000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;20;043000255 Azul;Línea;1
444833.5700000000;4476378.5900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;3;077214010 Verde;Línea;16
444970.5000000000;4476463.9400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;4;043000255 Azul;Línea;3
445082.5500000000;4476534.0900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;S/N;043000255 Azul;Línea;27
444566.5000000000;4476215.5200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;S/N;077214010 Verde;Línea;19
444621.1600000000;4476245.5200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;S/N;077214010 Verde;Línea;3
444636.0000000000;4476254.7600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;JOSE DEL HIERRO, CALLE, DE;S/N;077214010 Verde;Línea;2
444027.5200000000;4476058.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;PAZ, AVENIDA, DE LA;S/N;077214010 Verde;Batería;32
444436.2100000000;4476427.1300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;PERSUASION, CALLE, DE LA;1;077214010 Verde;Batería;5
444397.2100000000;4476400.5300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;PERSUASION, CALLE, DE LA;5;077214010 Verde;Línea;16
444207.4300000000;4475920.0200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;RAQUEL MELLER, CALLE, DE;1;077214010 Verde;Batería;5
444209.5800000000;4475982.4900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;RAQUEL MELLER, CALLE, DE;12;043000255 Azul;Línea;5
444223.0000000000;4475918.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;RAQUEL MELLER, CALLE, DE;2;043000255 Azul;Línea;2
444202.1300000000;4475965.3100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;RAQUEL MELLER, CALLE, DE;5;077214010 Verde;Batería;25
444215.9600000000;4475946.1600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;RAQUEL MELLER, CALLE, DE;6;043000255 Azul;Línea;9
444287.3300000000;4475976.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;SIENA, CALLE, DE;1;077214010 Verde;Línea;3
444346.6700000000;4475987.4500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;SIENA, CALLE, DE;9;077214010 Verde;Línea;17
444266.0800000000;4475962.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;3;077214010 Verde;Línea;18
444268.2800000000;4475996.6100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;6;077214010 Verde;Línea;8
444257.6700000000;4476010.7000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;7;077214010 Verde;Línea;1
444241.9300000000;4476029.9000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;9;077214010 Verde;Línea;11
444231.3800000000;4476021.1700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;9;077214010 Verde;Línea;3
444253.3400000000;4476024.7100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VENTAS, CALLE, DE LAS;9;077214010 Verde;Línea;3
444652.0400000000;4476408.1100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;1;077214010 Verde;Línea;5
444576.7600000000;4476543.6200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;10;077214010 Verde;Línea;3
444551.7900000000;4476568.3300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;10;077214010 Verde;Línea;3
444562.2100000000;4476567.1100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;10;077214010 Verde;Línea;2
444658.6700000000;4476412.6600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;2;077214010 Verde;Línea;5
444628.3100000000;4476445.9800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;3;077214010 Verde;Línea;4
444635.2000000000;4476449.9700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;4;077214010 Verde;Línea;4
444610.4500000000;4476474.6500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;5;077214010 Verde;Línea;3
444614.9400000000;4476482.4600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;6;077214010 Verde;Línea;5
444587.1600000000;4476511.7800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;7;077214010 Verde;Línea;5
444572.1700000000;4476535.9000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;7;077214010 Verde;Línea;2
444593.9200000000;4476516.0500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE AFRICA, CALLE, DE LA;8;077214010 Verde;Línea;5
444076.2000000000;4475902.5300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;1;077214010 Verde;Línea;3
444299.1400000000;4476113.1300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;12;043000255 Azul;Batería;11
444329.9300000000;4476141.2900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;14;043000255 Azul;Batería;12
444210.0400000000;4476054.2400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;17;077214010 Verde;Línea;2
444272.3600000000;4476114.2500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;19 B;077214010 Verde;Línea;3
444302.4900000000;4476139.0900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;19 C;077214010 Verde;Línea;6
